author_id;username;name;description;tweets_count;Type;Cate_1;Cate_2;Cate_3;created_at;geo;id;lang;like_count;quote_count;reply_count;retweet_count;source;tweet
132737804;kingsrush;Chicano Marine 🇲🇽🇺🇸💙;USMCVet/Center Left Politics/AZSports Fanatic/My kids are my Life. 🏈BoyDad 🩰GirlDad 💙Autism Dad. Firm believer in SI SE PUEDE✊🏽;35994;Padre;TEA;nan;nan;2022-04-11 23:38:39+00:00; ;1513662844041981954;en;152;0;5;5;Twitter for iPhone;@TomiLahren WELL REGULATED.
132737804;kingsrush;Chicano Marine 🇲🇽🇺🇸💙;USMCVet/Center Left Politics/AZSports Fanatic/My kids are my Life. 🏈BoyDad 🩰GirlDad 💙Autism Dad. Firm believer in SI SE PUEDE✊🏽;35994;Padre;TEA;nan;nan;2022-04-11 23:37:37+00:00; ;1513662585345773568;en;24;0;5;1;Twitter for iPhone;"Look at her… acting all cute and shit like she doesn’t go around decapitating mice, squirrels, Birds… basically anything that she can get her little paws on.
🐈=😈 https://t.co/FCCJA3Bso3 https://t.co/h1qqlJGOB7"
132737804;kingsrush;Chicano Marine 🇲🇽🇺🇸💙;USMCVet/Center Left Politics/AZSports Fanatic/My kids are my Life. 🏈BoyDad 🩰GirlDad 💙Autism Dad. Firm believer in SI SE PUEDE✊🏽;35994;Padre;TEA;nan;nan;2022-04-11 22:50:58+00:00; ;1513650843450454019;en;140;1;4;14;Twitter for iPhone;Take YOUR GOD out of OUR GOVERNMENT!!! https://t.co/rBBHTFnhY6
132737804;kingsrush;Chicano Marine 🇲🇽🇺🇸💙;USMCVet/Center Left Politics/AZSports Fanatic/My kids are my Life. 🏈BoyDad 🩰GirlDad 💙Autism Dad. Firm believer in SI SE PUEDE✊🏽;35994;Padre;TEA;nan;nan;2022-04-11 20:23:21+00:00; ;1513613696005640196;en;9;0;0;0;Twitter for iPhone;@CawthornforNC Take YOUR GOD out of OUR GOVERNMENT!!!
132737804;kingsrush;Chicano Marine 🇲🇽🇺🇸💙;USMCVet/Center Left Politics/AZSports Fanatic/My kids are my Life. 🏈BoyDad 🩰GirlDad 💙Autism Dad. Firm believer in SI SE PUEDE✊🏽;35994;Padre;TEA;nan;nan;2022-04-11 17:17:23+00:00; ;1513566896024522756;en;243;0;5;22;Twitter for iPhone;@HouseGOP Where’s the missing 7 hours of White House phone logs from Jan 6???
132737804;kingsrush;Chicano Marine 🇲🇽🇺🇸💙;USMCVet/Center Left Politics/AZSports Fanatic/My kids are my Life. 🏈BoyDad 🩰GirlDad 💙Autism Dad. Firm believer in SI SE PUEDE✊🏽;35994;Padre;TEA;nan;nan;2022-04-11 17:15:08+00:00; ;1513566332314292224;en;36;0;1;9;Twitter for iPhone;"Yes… Transgender people exist, and they are some of the most beautiful human beings you will ever meet.

See, it’s not that hard ⁦@DougDucey⁩

Arizona governor won't say transgender people exist | AP News https://t.co/Pv4MsgRnBQ"
132737804;kingsrush;Chicano Marine 🇲🇽🇺🇸💙;USMCVet/Center Left Politics/AZSports Fanatic/My kids are my Life. 🏈BoyDad 🩰GirlDad 💙Autism Dad. Firm believer in SI SE PUEDE✊🏽;35994;Padre;TEA;nan;nan;2022-04-11 17:04:30+00:00; ;1513563656092454916;en;39;0;3;4;Twitter for iPhone;Poor kid was named after R2-D2 and never even knew it. 😂 https://t.co/RzkBqvQbRZ
132737804;kingsrush;Chicano Marine 🇲🇽🇺🇸💙;USMCVet/Center Left Politics/AZSports Fanatic/My kids are my Life. 🏈BoyDad 🩰GirlDad 💙Autism Dad. Firm believer in SI SE PUEDE✊🏽;35994;Padre;TEA;nan;nan;2022-04-11 16:48:01+00:00; ;1513559504092246017;en;1;0;0;0;Twitter for iPhone;@KariLake God you’re dumb. 🤦🏻‍♂️
132737804;kingsrush;Chicano Marine 🇲🇽🇺🇸💙;USMCVet/Center Left Politics/AZSports Fanatic/My kids are my Life. 🏈BoyDad 🩰GirlDad 💙Autism Dad. Firm believer in SI SE PUEDE✊🏽;35994;Padre;TEA;nan;nan;2022-04-11 16:45:56+00:00; ;1513558980278185986;en;47;1;8;3;Twitter for iPhone;".@espn - thank god the Lakers are out of the playoffs and we can stop talking about them.

Also ESPN: Lakers, lakers, lakers, lakers lakers, lakers, lakers lakers, Lebron, lakers lakers AD, lakers lakers lakers lakers Westbrook, lakers lakers lakers Vogel, Lakers, lakers lakers…"
132737804;kingsrush;Chicano Marine 🇲🇽🇺🇸💙;USMCVet/Center Left Politics/AZSports Fanatic/My kids are my Life. 🏈BoyDad 🩰GirlDad 💙Autism Dad. Firm believer in SI SE PUEDE✊🏽;35994;Padre;TEA;nan;nan;2022-04-11 03:10:14+00:00; ;1513353703192813568;en;104;0;4;5;Twitter for iPhone;"Qnut after I show him what Google says: We’ll how the hell am I supposed to know that?

“I ain’t no doctor.”

Me: Exactly. You ‘ain’t no doctor’ buddy. So how about keeping that uninformed ignorance to yourself?"
